year,state,race,edu.bs,edu.hs,edu.tot,emp.tot,emp.ue,fin.cost,fin.tot,hom.own,hom.tot,inc.inc,inc.tot,occ.fam,occ.tot,pop.share,pop.share.ratio,pop.tot,pop.tot.all,val.cost,val.hom,val.inc,val.mort,val.tax,val.tot
2016,Arizona,Black,0.22934714810451165,0.8841164783884305,173148,218267,0.1139483293397536,0.18211314930580835,1531878,0.3299570815450645,99025,40303.38775056803,99025,7.000557485648324e-4,1531878,0.04267024067644615,0.33932085882144025,287110,6728577,0.17493596005606143,180391.2789399678,64532.244227673495,0.6471540161814453,1351.8324194224344,1531878
2016,Arizona,Asian,0.5352299110934933,0.875516733676879,141272,166910,0.05298749625546702,0.18211314930580835,1531878,0.5768577714125412,67729,67901.054910009,67729,7.000557485648324e-4,1531878,0.03050110000970487,0.566000142209281,205229,6728577,0.17493596005606143,180391.2789399678,64532.244227673495,0.6471540161814453,1351.8324194224344,1531878
2016,Arizona,Other,0.1258922914873418,0.7117727595708913,519309,689523,0.13285149008807537,0.18211314930580835,6127512,0.5060495375024747,257623,38773.01962945855,257623,7.000557485648324e-4,6127512,0.1487803438973798,1.5867436235903216,1001080,6728577,0.17493596005606143,180391.2789399678,64532.244227673495,0.6471540161814453,1351.8324194224344,6127512
2016,Arkansas,White,0.22590887820862637,0.866612972629841,1594218,1859176,0.05873399075719566,0.15039495134297695,749452,0.7053325444123506,914329,46570.50890434406,914329,0.00718098023622593,749452,0.7772133272606243,1.0696655994794837,2307136,2968472,0.14852990518368436,115186.24328175788,54799.40520006618,0.5574272935424817,752.6719896671168,749452
2016,Arkansas,Black,0.14491254057115474,0.8170721966875056,275442,345634,0.13008719049630535,0.15039495134297695,749452,0.4368150954852495,171283,28226.331089483487,171283,0.00718098023622593,749452,0.1551768047668969,1.2339917897799833,460638,2968472,0.14852990518368436,115186.24328175788,54799.40520006618,0.5574272935424817,752.6719896671168,749452
2016,Arkansas,Asian,0.5054690708179342,0.863851868443648,26787,32998,0.0443671434632402,0.15039495134297695,749452,0.5225806451612904,12710,55589.18992918961,12710,0.00718098023622593,749452,0.0139933945814547,0.2596713994109676,41539,2968472,0.14852990518368436,115186.24328175788,54799.40520006618,0.5574272935424817,752.6719896671168,749452
2016,Arkansas,Other,0.1405553251062947,0.6688400912579073,77144,101499,0.07659428171706124,0.15039495134297695,2997808,0.5323276862381063,43090,34702.972592248785,43090,0.00718098023622593,2997808,0.05361647339102407,0.5718201413171077,159159,2968472,0.14852990518368436,115186.24328175788,54799.40520006618,0.5574272935424817,752.6719896671168,2997808
2016,California,White,0.3287973055014281,0.8462424991987264,16217934,19084328,0.08267699538595229,0.23664483163136188,6929007,0.5823692272975811,8526206,68927.87814275188,8526206,6.090916057668864e-4,6929007,0.6126263206648198,0.8431472770295151,23680584,38654206,0.21906286024098967,439866.3016937348,89300.681780232,0.7216212943644017,3393.9839267011853,6929007
2016,California,Black,0.23161630882264075,0.8867529432307374,1489010,1814203,0.15092274844656303,0.23664483163136188,6929007,0.3407791585361676,817908,44346.73340889195,817908,6.090916057668864e-4,6929007,0.05851458958955204,0.4653177595989265,2261835,38654206,0.21906286024098967,439866.3016937348,89300.681780232,0.7216212943644017,3393.9839267011853,6929007
2016,California,Asian,0.5040700313366965,0.8690968446221262,3851076,4462157,0.06542579339991847,0.23664483163136188,6929007,0.5767907485663439,1683458,83676.9587331552,1683458,6.090916057668864e-4,6929007,0.13852588253914722,2.5705849688003473,5354608,38654206,0.21906286024098967,439866.3016937348,89300.681780232,0.7216212943644017,3393.9839267011853,6929007
2016,California,Other,0.1396216887632645,0.6480350275948906,3996392,5205058,0.10666482813447996,0.23664483163136188,27716028,0.4014938873657242,1779920,51065.25988583757,1779920,6.090916057668864e-4,27716028,0.19033320720648095,2.0299052615491227,7357179,38654206,0.21906286024098967,439866.3016937348,89300.681780232,0.7216212943644017,3393.9839267011853,27716028
2016,Colorado,White,0.4045676174196446,0.9232477960285392,3107572,3635017,0.05637093251558383,0.19338784471216652,1320617,0.6699927640253411,1795197,66163.43653092111,1795197,0.00338856761650046,1320617,0.8428455608433572,1.1599941360833208,4517058,5359295,0.1811068045280706,271341.29206272523,80660.82938126648,0.7268435890193751,1575.7539309277406,1320617
2016,Colorado,Black,0.23566602067659487,0.894494838220015,135709,168313,0.1100065116776482,0.19338784471216652,1320617,0.3833818852393298,74834,44147.244567977126,74834,0.00338856761650046,1320617,0.04092870424188256,0.32547187111298465,219349,5359295,0.1811068045280706,271341.29206272523,80660.82938126648,0.7268435890193751,1575.7539309277406,1320617
2016,Colorado,Asian,0.5028490964562311,0.8602393804271296,106525,126358,0.04063976162965542,0.19338784471216652,1320617,0.6102806346169178,50172,67262.82569959339,50172,0.00338856761650046,1320617,0.02939248539220177,0.5454278995372989,157523,5359295,0.1811068045280706,271341.29206272523,80660.82938126648,0.7268435890193751,1575.7539309277406,1320617
2016,Colorado,Other,0.1952200013303181,0.7673107622721832,240544,315871,0.09587639574383214,0.19338784471216652,5282468,0.4449946293488943,131269,45282.62823667431,131269,0.00338856761650046,5282468,0.08683324952255847,0.9260773391583316,465365,5359295,0.1811068045280706,271341.29206272523,80660.82938126648,0.7268435890193751,1575.7539309277406,5282468
2016,Connecticut,White,0.4042581675077925,0.9212039464710609,1979490,2299717,0.06710947042614374,0.2151389795789884,900223,0.7266768581894599,1096336,79180.67080438844,1096336,6.546155785844163e-4,900223,0.7713601796816002,1.0616100111431048,2768080,3588570,0.2102462361584521,285354.7061117079,94899.54137363742,0.6948122854003952,5525.474016993568,900223
2016,Connecticut,Black,0.20451024939329787,0.8573733670676925,232404,290039,0.1460648878254304,0.2151389795789884,900223,0.3829122447880192,129941,43796.92760560562,129941,6.546155785844163e-4,900223,0.10385641077086416,0.8258834714362097,372696,3588570,0.2102462361584521,285354.7061117079,94899.54137363742,0.6948122854003952,5525.474016993568,900223
2016,Connecticut,Asian,0.6464054273977707,0.8966872873795354,102001,121651,0.06149378961126501,0.2151389795789884,900223,0.5636040944361898,48456,93348.00662456662,48456,6.546155785844163e-4,900223,0.04257461885932279,0.7900449597298245,152782,3588570,0.2102462361584521,285354.7061117079,94899.54137363742,0.6948122854003952,5525.474016993568,900223
2016,Connecticut,Other,0.1617969704533809,0.7157599485003349,152234,200518,0.13166719695987392,0.2151389795789884,3600892,0.3263619900397403,79516,44190.02179435585,79516,6.546155785844163e-4,3600892,0.08220879068821285,0.8767574466528064,295012,3588570,0.2102462361584521,285354.7061117079,94899.54137363742,0.6948122854003952,5525.474016993568,3600892
2016,Delaware,White,0.3136841790368658,0.8992143044874604,467993,538265,0.06371017621431822,0.19171395972458932,246940,0.7764822002796565,255313,65475.7926975908,255313,8.795658864501482e-4,246940,0.6922065486602582,0.952672203198093,647002,934695,0.1812803490519903,232408.60573418645,73167.58625577063,0.6739896331092573,1323.5967481979428,246940
2016,Delaware,Black,0.21882773387071353,0.8680767656412354,127036,156280,0.09496516508830304,0.19171395972458932,246940,0.5219412501259333,69481,48584.39692865675,69481,8.795658864501482e-4,246940,0.2172120317322763,1.7273062440079143,203027,934695,0.1812803490519903,232408.60573418645,73167.58625577063,0.6739896331092573,1323.5967481979428,246940
2016,Delaware,Asian,0.6914621676891619,0.9121506475800952,23472,27768,0.04419958225295303,0.19171395972458932,246940,0.5930670010748835,11164,87461.37504478681,11164,8.795658864501482e-4,246940,0.03683340554940381,0.6835069152385104,34428,934695,0.1812803490519903,232408.60573418645,73167.58625577063,0.6739896331092573,1323.5967481979428,246940
2016,Delaware,Other,0.20032122780405112,0.743106986704738,22414,30726,0.09967688602486494,0.19171395972458932,987760,0.484022084657855,11954,41433.633428141206,11954,8.795658864501482e-4,987760,0.05374801405806172,0.5732230236414607,50238,934695,0.1812803490519903,232408.60573418645,73167.58625577063,0.6739896331092573,1323.5967481979428,987760
2016,Florida,White,0.2930489974673954,0.8868153454429051,11171108,12716063,0.07331478941241483,0.19885065136108948,4787320,0.6888928245132233,5940043,51968.479942148566,5940043,9.737180719066186e-4,4787320,0.7590250667048719,1.044633403107568,15130748,19934451,0.194968706903605,172579.44087715048,60384.432009558586,0.586607747132007,1782.1825257137605,4787320
2016,Florida,Black,0.1769686911821254,0.8123641496832689,1976440,2459152,0.13820866664606335,0.19885065136108948,4787320,0.4456554614480516,1015033,35828.81216472765,1015033,9.737180719066186e-4,4787320,0.16137861032641432,1.283309580243271,3216994,19934451,0.194968706903605,172579.44087715048,60384.432009558586,0.586607747132007,1782.1825257137605,4787320
2016,Florida,Asian,0.47970944858935183,0.8635374715225067,370468,430208,0.0568664762161559,0.19885065136108948,4787320,0.6723786337710904,159373,63626.52795015467,159373,9.737180719066186e-4,4787320,0.02614930303322624,0.4852450970873311,521272,19934451,0.194968706903605,172579.44087715048,60384.432009558586,0.586607747132007,1782.1825257137605,4787320
2016,Florida,Other,0.22344186175784436,0.788799505272977,575671,733876,0.10277505327875557,0.19885065136108948,19149280,0.4775031435243398,278350,42855.58787857014,278350,9.737180719066186e-4,19149280,0.05344701993548756,0.5700129187833746,1065437,19934451,0.194968706903605,172579.44087715048,60384.432009558586,0.586607747132007,1782.1825257137605,19149280
2016,Georgia,White,0.3195558272130252,0.8728611783308391,4158832,4856694,0.06517793173710347,0.18247681748427252,2266411,0.7156678164613023,2274899,60634.185768686875,2274899,0.00515537561369054,2266411,0.5979995682877659,0.8230167243214389,6039389,10099320,0.17571240726981643,157822.4209995451,68186.88072022241,0.6715128015174653,1521.2584910680366,2266411
2016,Georgia,Black,0.22093479286893664,0.8489588918885732,1930203,2394432,0.13248042416740172,0.18247681748427252,2266411,0.46527999210607823,1094513,39192.86299842944,1094513,0.00515537561369054,2266411,0.3117174225591426,2.478828847824147,3148134,10099320,0.17571240726981643,157822.4209995451,68186.88072022241,0.6715128015174653,1521.2584910680366,2266411
2016,Georgia,Asian,0.5357943722421817,0.86119483358651,248838,295579,0.04845424065985743,0.18247681748427252,2266411,0.6298485011281832,111684,70983.79601375309,111684,0.00515537561369054,2266411,0.03703051294542603,0.6871645805077491,373983,10099320,0.17571240726981643,157822.4209995451,68186.88072022241,0.6715128015174653,1521.2584910680366,2266411
2016,Georgia,Other,0.1960976036313194,0.6900460671968965,251589,336260,0.09205002379111402,0.18247681748427252,9065644,0.44662605940350403,130026,40754.67212711304,130026,0.00515537561369054,9065644,0.05325249620766546,0.5679383215840857,537814,10099320,0.17571240726981643,157822.4209995451,68186.88072022241,0.6715128015174653,1521.2584910680366,9065644
2016,Hawaii,White,0.4249133002155779,0.9612184834567438,266725,304985,0.05338334016427037,0.21740723407309032,259854,0.5229964508367787,150458,71548.82909516277,150458,0.00113794669314307,259854,0.2501589830179964,0.3442895909650206,353643,1413673,0.2069035451888577,537770.8343916199,90685.24546476098,0.6688332679119814,1454.6902606848462,259854
2016,Hawaii,Black,0.270806221726467,0.9597198983702054,16137,21144,0.0924893113885736,0.21740723407309032,259854,0.19457837779920745,9333,66893.42183649416,9333,0.00113794669314307,259854,0.01830055465443564,0.14552905781193726,25871,1413673,0.2069035451888577,537770.8343916199,90685.24546476098,0.6688332679119814,1454.6902606848462,259854
2016,Hawaii,Asian,0.3240401076057714,0.8809213447397352,421167,469330,0.03523628576907507,0.21740723407309032,259854,0.6899779150708671,178855,77356.6418159962,178855,0.00113794669314307,259854,0.38011831590473893,7.05374628423168,537363,1413673,0.2069035451888577,537770.8343916199,90685.24546476098,0.6688332679119814,1454.6902606848462,259854
2016,Hawaii,Other,0.1897283910217319,0.9115076826964554,268916,342345,0.0818316873329536,0.21740723407309032,1039416,0.4921290413666525,113328,66396.88480340251,113328,0.00113794669314307,1039416,0.35142214642282904,3.747920158118875,496796,1413673,0.2069035451888577,537770.8343916199,90685.24546476098,0.6688332679119814,1454.6902606848462,1039416
2016,Idaho,White,0.26748132086449933,0.9103729875226144,974483,1153357,0.05906649025410172,0.18011155185905386,410538,0.6986792740036353,558405,50233.52371665726,558405,0.00791083894791712,410538,0.9129749437933624,1.2565120235451102,1493155,1635483,0.17107735641438931,171795.72439092118,60175.68901782539,0.6606111979889803,1283.9853996463178,410538
2016,Idaho,Black,0.2668091721725612,0.8787407695297318,5146,7487,0.1359827701349005,0.18011155185905386,410538,0.28491803278688516,3050,35072.94393442623,3050,0.00791083894791712,410538,0.00637915527095053,0.05072810489885745,10433,1635483,0.17107735641438931,171795.72439092118,60175.68901782539,0.6606111979889803,1283.9853996463178,410538
2016,Idaho,Asian,0.419230769230769,0.8692994505494503,14560,17757,0.05694069944247339,0.18011155185905386,410538,0.6333482743164499,6693,54055.62528014343,6693,0.00791083894791712,410538,0.01322545083012174,0.2454208880417093,21630,1635483,0.17107735641438931,171795.72439092118,60175.68901782539,0.6606111979889803,1283.9853996463178,410538
2016,Idaho,Other,0.1282550498904843,0.7135181683733641,53417,72674,0.11125661171808349,0.18011155185905386,1642152,0.5513995275252345,27938,36207.806965423435,27938,0.00791083894791712,1642152,0.06742045010556515,0.7190396695035396,110265,1635483,0.17107735641438931,171795.72439092118,60175.68901782539,0.6606111979889803,1283.9853996463178,1642152
2016,Illinois,White,0.344648691868763,0.9064607376516932,6463457,7526330,0.06401938368368115,0.19322621347788416,3167081,0.7250723187383459,3657420,65773.34245150954,3657420,0.00232185409845848,3167081,0.7213768250137492,0.9928187627696016,9270907,12851684,0.18969096854352316,185759.958112849,76601.92993200995,0.6542118752251679,4237.80577099228,3167081
2016,Illinois,Black,0.20417046639584976,0.8528939755566515,1145915,1423735,0.1865316853206531,0.19322621347788416,3167081,0.3891144356638716,663080,35050.172256741265,663080,0.00232185409845848,3167081,0.14298608649263397,1.1370491682035246,1837612,12851684,0.18969096854352316,185759.958112849,76601.92993200995,0.6542118752251679,4237.80577099228,3167081
2016,Illinois,Asian,0.6351061911484653,0.9080541665017392,454746,533097,0.05875835729707726,0.19322621347788416,3167081,0.5977910722503453,212954,79261.3275261324,212954,0.00232185409845848,3167081,0.05102825435172542,0.9469166426974188,655799,12851684,0.18969096854352316,185759.958112849,76601.92993200995,0.6542118752251679,4237.80577099228,3167081
2016,Illinois,Other,0.152432664580649,0.6505776247550371,554166,723606,0.10056389250503726,0.19322621347788416,12668324,0.4782626530825339,268156,46860.29890809827,268156,0.00232185409845848,12668324,0.08460883414189145,0.9023539303461828,1087366,12851684,0.18969096854352316,185759.958112849,76601.92993200995,0.6542118752251679,4237.80577099228,12668324
2016,Indiana,White,0.25082892727558886,0.8902508794392007,3761488,4439444,0.06049817905125056,0.1625164785727899,1727511,0.7303557942763831,2170271,54028.91245701574,2170271,0.00394382438085777,1727511,0.8399261682614577,1.155976225290103,5534759,6589578,0.15550064709408246,128262.19995125936,63719.07284758244,0.6667552333964878,1131.630691208334,1727511
2016,Indiana,Black,0.16444676663128077,0.8531327406227882,361728,453494,0.1528684172227196,0.1625164785727899,1727511,0.37182904350824153,226233,31275.88770426949,226233,0.00394382438085777,1727511,0.09230120654160252,0.7339945633641598,608226,6589578,0.15550064709408246,128262.19995125936,63719.07284758244,0.6667552333964878,1131.630691208334,1727511
2016,Indiana,Asian,0.5728155339805827,0.8601941747572813,77765,103046,0.05348119286532228,0.1625164785727899,1727511,0.4963227044950263,40111,53423.058562489095,40111,0.00394382438085777,1727511,0.0197633293057613,0.36674241893015536,130232,6589578,0.15550064709408246,128262.19995125936,63719.07284758244,0.6667552333964878,1131.630691208334,1727511
2016,Indiana,Other,0.14809741467564488,0.7070061857453895,138706,189809,0.0959943996333156,0.1625164785727899,6910044,0.49606721020173505,76536,36366.788334901226,76536,0.00394382438085777,6910044,0.04800929589117846,0.5120195459484352,316361,6589578,0.15550064709408246,128262.19995125936,63719.07284758244,0.6667552333964878,1131.630691208334,6910044
2016,Iowa,White,0.27240379615320087,0.9266847852705754,1919206,2268217,0.04177500389072121,0.1538705778256132,883119,0.7334195936004302,1160828,56318.09935580465,1160828,0.00809256736634586,883119,0.9090001928159792,1.2510416407841891,2823890,3106589,0.1526270694423326,132480.13450055994,66955.18692158135,0.6090323048196222,2068.175329712077,883119
2016,Iowa,Black,0.18024912025917456,0.8296933474836621,53709,72161,0.11731812197724532,0.1538705778256132,883119,0.2709921443118998,34370,28044.75210939773,34370,0.00809256736634586,883119,0.03317207393704156,0.263789855383181,103052,3106589,0.1526270694423326,132480.13450055994,66955.18692158135,0.6090323048196222,2068.175329712077,883119
2016,Iowa,Asian,0.4924201616006155,0.8397588816211363,38985,52316,0.05368629100084105,0.1538705778256132,883119,0.4858321203299368,20610,52535.506453178066,20610,0.00809256736634586,883119,0.02142864730416543,0.3976452461600095,66570,3106589,0.1526270694423326,132480.13450055994,66955.18692158135,0.6090323048196222,2068.175329712077,883119
2016,Iowa,Other,0.1651896037494674,0.7046229228802727,46940,66897,0.08700645768868559,0.1538705778256132,3532476,0.4523827308037048,26776,36891.31819539887,26776,0.00809256736634586,3532476,0.0363990859428138,0.3881965588418906,113077,3106589,0.1526270694423326,132480.13450055994,66955.18692158135,0.6090323048196222,2068.175329712077,3532476
2016,Kansas,White,0.32589823105057103,0.914655447812773,1646514,1951447,0.04735419255557543,0.16141545410544822,740343,0.6927387454784694,981139,57300.07349519283,981139,0.01028604309083762,740343,0.8518544715301288,1.1723929479827355,2468923,2898292,0.1601551633197539,136801.26171247652,69478.03973698677,0.6073887373825375,1917.0164950570208,740343
2016,Kansas,Black,0.19013452914798187,0.87197807673144,100350,127000,0.10957887401574803,0.16141545410544822,740343,0.35655047604060114,63545,34482.760752222835,63545,0.01028604309083762,740343,0.05786373491697869,0.46014205486971826,167706,2898292,0.1601551633197539,136801.26171247652,69478.03973698677,0.6073887373825375,1917.0164950570208,740343
2016,Kansas,Asian,0.488115048793015,0.8317411402157164,48675,61330,0.0563799934779064,0.16141545410544822,740343,0.5413837630691046,24007,58113.81805306786,24007,0.01028604309083762,740343,0.02677611503602811,0.4968766671819001,77605,2898292,0.1601551633197539,136801.26171247652,69478.03973698677,0.6073887373825375,1917.0164950570208,740343
2016,Kansas,Other,0.17317614156902456,0.7529895366218237,82956,116139,0.09567760183917548,0.16141545410544822,2961372,0.5312034078807242,46950,39673.37740149095,46950,0.01028604309083762,2961372,0.06350567851686442,0.6772885974636206,184058,2898292,0.1601551633197539,136801.26171247652,69478.03973698677,0.6073887373825375,1917.0164950570208,2961372
2016,Kentucky,White,0.2293292124576549,0.8484097138793117,2660276,3114744,0.07363893950835125,0.15760632806402422,1147903,0.701671751561354,1532644,47472.28148023938,1532644,0.00766475913034463,1147903,0.8747791528945336,1.203943800463562,3859516,4411989,0.15565870453664252,125608.62389940611,58412.36551259122,0.5919881732167265,1085.7994900265962,1147903
2016,Kentucky,Black,0.1574084428291863,0.8515096449538719,214620,270260,0.12129130466957744,0.15760632806402422,1147903,0.3648479274976452,134837,30785.052374348288,134837,0.00766475913034463,1147903,0.07938415077644119,0.6312759851186335,350242,4411989,0.15565870453664252,125608.62389940611,58412.36551259122,0.5919881732167265,1085.7994900265962,1147903
2016,Kentucky,Asian,0.5370719795771131,0.8425550807480995,36038,43872,0.04845917669584244,0.15760632806402422,1147903,0.49948665297741274,17532,56397.84536846908,17532,0.00766475913034463,1147903,0.0129383822126483,0.24009383825458405,57084,4411989,0.15565870453664252,125608.62389940611,58412.36551259122,0.5919881732167265,1085.7994900265962,1147903
2016,Kentucky,Other,0.1851231843622652,0.7401883697729079,59139,82189,0.1153918650914356,0.15760632806402422,4591612,0.432601880877743,32857,33059.92856925465,32857,0.00766475913034463,4591612,0.03289831411637699,0.35086079776128265,145147,4411989,0.15565870453664252,125608.62389940611,58412.36551259122,0.5919881732167265,1085.7994900265962,4591612
2016,Louisiana,White,0.2657845714944327,0.8715650646573166,2030242,2357911,0.05704977032636091,0.1458012090651042,1132785,0.7403150802684464,1141233,56666.800840844946,1141233,0.00406714425067422,1132785,0.6262369044723366,0.8618792940666485,2909290,4645670,0.14615246470623472,142807.60585636285,60583.6107796272,0.5373305614039734,718.6425076250127,1132785
2016,Louisiana,Black,0.14332333666555586,0.7768477174275241,900300,1126885,0.12316824165731197,0.1458012090651042,1132785,0.4789404866058012,522353,29083.49212888602,522353,0.00406714425067422,1132785,0.3216330475475012,2.55767954876848,1494201,4645670,0.14615246470623472,142807.60585636285,60583.6107796272,0.5373305614039734,718.6425076250127,1132785
2016,Louisiana,Asian,0.40869581828949125,0.769002999216765,52347,63439,0.05081966928860795,0.1458012090651042,1132785,0.6127565493075254,23972,52646.22363590856,23972,0.00406714425067422,1132785,0.0169445957203159,0.3144359903192349,78719,4645670,0.14615246470623472,142807.60585636285,60583.6107796272,0.5373305614039734,718.6425076250127,1132785
2016,Louisiana,Other,0.16656637381152964,0.7296906968347575,83090,106678,0.08487028253248093,0.1458012090651042,4531140,0.5181460724938985,44252,38833.33562324867,44252,0.00406714425067422,4531140,0.03518545225984627,0.3752531453681899,163460,4645670,0.14615246470623472,142807.60585636285,60583.6107796272,0.5373305614039734,718.6425076250127,4531140
2016,Maine,White,0.2943250749699633,0.9225988718960592,921369,1053852,0.05823423213126701,0.18749771258884113,393966,0.7251880088474751,531225,51965.863652877786,531225,0.00284212343197128,393966,0.9477811873318982,1.304415269738149,1260476,1329923,0.18568215136786717,180470.86652147648,62997.41992202373,0.6278841321332298,2364.425105212125,393966
2016,Maine,Black,0.22558568044222171,0.826928138983943,7598,10766,0.1512393646665428,0.18749771258884113,393966,0.1845318860244231,4422,25262.83898688376,4422,0.00284212343197128,393966,0.01225860444552053,0.0974824637139307,16303,1329923,0.18568215136786717,180470.86652147648,62997.41992202373,0.6278841321332298,2364.425105212125,393966
2016,Maine,Asian,0.39961534351960687,0.782989635644834,9359,11880,0.04135816498316498,0.18749771258884113,393966,0.5605739825923312,4251,54927.14067278287,4251,0.00284212343197128,393966,0.0110104118809886,0.20431704720286917,14643,1329923,0.18568215136786717,180470.86652147648,62997.41992202373,0.6278841321332298,2364.425105212125,393966
2016,Maine,Other,0.2099252934898613,0.8589114194236926,18740,25190,0.13236593886462883,0.18749771258884113,1575864,0.494468927061786,11119,34682.50795934886,11119,0.00284212343197128,1575864,0.02894979634159271,0.3087498223619151,38501,1329923,0.18568215136786717,180470.86652147648,62997.41992202373,0.6278841321332298,2364.425105212125,1575864
2016,Maryland,White,0.4223574654030267,0.9156785487461232,2432655,2807384,0.0514435730915329,0.1999676837035041,1447783,0.7516558232666093,1330456,87124.67723998388,1330456,0.00122352590132637,1447783,0.5718617520892122,0.7870436885377446,3408240,5959902,0.1907376545114345,303200.1697768243,97480.17979559091,0.7416836639192476,3267.519157912477,1447783
2016,Maryland,Black,0.2779578240616243,0.8926127048291537,1152790,1387916,0.10479083388331858,0.1999676837035041,1447783,0.5082048238855214,635297,62337.77198538636,635297,0.00122352590132637,1447783,0.2963011807912278,2.356236326348745,1765926,5959902,0.1907376545114345,303200.1697768243,97480.17979559091,0.7416836639192476,3267.519157912477,1447783
2016,Maryland,Asian,0.6289839580598764,0.9055286137594416,254458,294681,0.04756391827094383,0.1999676837035041,1447783,0.6771573960960777,113783,96820.33377569584,113783,0.00122352590132637,1447783,0.06078271085665503,1.1279272871400037,362259,5959902,0.1907376545114345,303200.1697768243,97480.17979559091,0.7416836639192476,3267.519157912477,1447783
2016,Maryland,Other,0.22931708784596855,0.6813092283393501,212736,274920,0.07372052233376983,0.1999676837035041,5791132,0.47791979924308103,98029,64573.816207448814,98029,0.00122352590132637,5791132,0.07105435626290499,0.7577953093470777,423477,5959902,0.1907376545114345,303200.1697768243,97480.17979559091,0.7416836639192476,3267.519157912477,5791132
2016,Massachusetts,White,0.42886114889050775,0.922523549642127,3818954,4465444,0.06094937636660542,0.21029452054661996,1588743,0.6722543779339247,2126631,76591.57686124204,2126631,6.279807369725621e-4,1588743,0.7925766332752064,1.0908098585415311,5343665,6742143,0.2034306203178074,346254.0278698317,95430.59880358246,0.7022211899596096,4213.967902927031,1588743
2016,Massachusetts,Black,0.24059929200108307,0.8342386671703107,299153,377290,0.11610102043520899,0.21029452054661996,1588743,0.32985177695020584,162188,45182.11426862653,162188,6.279807369725621e-4,1588743,0.07256342679174856,0.5770364522831074,489233,6742143,0.2034306203178074,346254.0278698317,95430.59880358246,0.7022211899596096,4213.967902927031,1588743
2016,Massachusetts,Asian,0.5832283072233538,0.8470770989345955,272948,334817,0.06294429494320779,0.21029452054661996,1588743,0.5189395980386873,129913,82634.86094540192,129913,6.279807369725621e-4,1588743,0.06106901025386142,1.1332400627278243,411736,6742143,0.2034306203178074,346254.0278698317,95430.59880358246,0.7022211899596096,4213.967902927031,1588743
2016,Massachusetts,Other,0.18474407396250905,0.7096724362984761,258942,344684,0.1112548827331701,0.21029452054661996,6354972,0.2747570734495568,139960,41568.95763075164,139960,6.279807369725621e-4,6354972,0.0737909296791836,0.7869808879323907,497509,6742143,0.2034306203178074,346254.0278698317,95430.59880358246,0.7022211899596096,4213.967902927031,6354972
2016,Michigan,White,0.2822950529591956,0.9113839511005544,5459203,6396424,0.06963992427643946,0.17369102299159309,2732051,0.7648191273560451,3144146,55694.905359674776,3144146,0.00213597769587756,2732051,0.7889144869621377,1.085769708309989,7817827,9909600,0.17156263470736546,130715.79641082836,64290.957415509445,0.61757888121415,2251.514716965386,2732051
2016,Michigan,Black,0.16792273032081956,0.8461100457641676,850010,1063022,0.1863894566622328,0.17369102299159309,2732051,0.41813320247371055,517603,31055.208913008617,517603,0.00213597769587756,2732051,0.13890025833535158,1.1045579823712597,1376446,9909600,0.17156263470736546,130715.79641082836,64290.957415509445,0.61757888121415,2251.514716965386,2732051
2016,Michigan,Asian,0.6266337364446715,0.88539714983251006,176130,219757,0.05733208498477864,0.17369102299159309,2732051,0.5742057575410024,87190,74874.46037389609,87190,0.00213597769587756,2732051,0.02792938160975215,0.5182775033656878,276769,9909600,0.17156263470736546,130715.79641082836,64290.957415509445,0.61757888121415,2251.514716965386,2732051
2016,Michigan,Other,0.19027731373204143,0.7888963136206705,197538,274378,0.13225615756365303,0.17369102299159309,10928204,0.5365965356536732,111363,38843.76876520927,111363,0.00213597769587756,10928204,0.04425587309275854,0.4719892601188819,438558,9909600,0.17156263470736546,130715.79641082836,64290.957415509445,0.61757888121415,2251.514716965386,10928204
2016,Minnesota,White,0.35164061889165926,0.944631051562308,3223052,3737324,0.04112137374228191,0.17467140253703797,1525611,0.7552922923255497,1896201,67292.80558231959,1896201,0.00417236110646816,1525611,0.843448236134135,1.1608235879256783,4597525,5450868,0.16958107314790652,192910.0572164202,78642.66239362459,0.6740007773934509,2250.604883551574,1525611
2016,Minnesota,Black,0.20044664774700335,0.8115397971524713,167022,215039,0.1289630206613684,0.17467140253703797,1525611,0.2368528373203365,100535,31340.96646938877,100535,0.00417236110646816,1525611,0.05702816505554711,0.4534974642020406,310853,5450868,0.16958107314790652,192910.0572164202,78642.66239362459,0.6740007773934509,2250.604883551574,1525611
2016,Minnesota,Asian,0.428759547010798,0.7958914932841716,144286,183421,0.05718004481493394,0.17467140253703797,1525611,0.5525942978572691,67764,69581.21202998642,67764,0.00417236110646816,1525611,0.04528067823326487,0.840260525397641,246819,5450868,0.16958107314790652,192910.0572164202,78642.66239362459,0.6740007773934509,2250.604883551574,1525611
2016,Minnesota,Other,0.19752062234883455,0.7594424530812214,127774,175852,0.10470052089256876,0.17467140253703797,6102444,0.4508670520231214,70757,43562.72226069505,70757,0.00417236110646816,6102444,0.05424292057705305,0.5785012058442417,295671,5450868,0.16958107314790652,192910.0572164202,78642.66239362459,0.6740007773934509,2250.604883551574,6102444
2016,Mississippi,White,0.24484162984845856,0.8664104949087705,1221316,1426046,0.06591497188730237,0.15885371233301773,746399,0.7638059373443132,682460,50757.31744717639,682460,0.00785866540550027,746399,0.5901387398333731,0.8121979986432392,1764038,2989192,0.159538894775146,108795.10382516588,51598.69084363725,0.5138444719245336,834.633259154956,746399
